Key,Source,en-us,es-es,fr-fr,ja-jp,ko-kr,pt-br,zh-cjv,zh-cn,zh-tw
Studio.DeveloperStorybook.Toolbar.Title,Storybook,Storybook,Libro de historias,Livre d'histoires,ストーリーブック,스토리북,Livro de histórias,Storybook,Storybook,故事書
