Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.ShutdownManagement.ClosingStudio,,,Closing all Studio windows,Closing all Studio windows,,Alle Studio-Fenster schließen,,,सभी Studio विंडो बंद किए जा रहे हैं,Menutup semua jendela Studio,Chiusura di tutte le finestre di Studio,,Studio 창 모두 닫기,Zamykam wszystkie okna aplikacji Studio,,,กำลังปิดหน้าต่าง Studio ทั้งหมด,Tüm Studio pencereleri kapatılıyor,Đang đóng tất cả cửa sổ Studio,,,正在關閉所有 Studio 視窗
Studio.ShutdownManagement.Cancel,,,Cancel,Cancel,,Abbrechen,,,कैंसिल करें,Batalkan,Annulla,,취소,Anuluj,,,ยกเลิก,İptal et,Hủy,,,取消
Studio.ShutdownManagement.RobloxStudio,,,Roblox Studio,Roblox Studio,,Roblox Studio,,,Roblox Studio,Roblox Studio,Roblox Studio,,Roblox Studio,Roblox Studio,,,Roblox Studio,Roblox Studio,Roblox Studio,,,Roblox Studio
