Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.DebugVisualizerUI.AdaptiveTimesteppingLegend.LegendLabel,,,Stepping Frequency,Stepping Frequency,معدل تكرار التدرُّج,Schrittfrequenz,Frecuencia de intervalos,Fréquence des intervalles,स्टेपिंग फ़्रीक्वेंसी,Frekuensi Stepping,Frequenza oscillazioni,タイムステップ頻度,스테핑 주파수,Częstotliwość postępów,Frequência de intervalos,,ความถี่ในการดำเนินการ,Atlama Frekansı,Tần Số Bước,步进频率,步进频率,時步頻率
