Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.TestHarness.Plugin.Name,,,Test Harness,Test Harness,مُفعّل الاختبار,Test-Harnisch,Ejecución de pruebas,Outil d'exécution des tests,टेस्ट हार्नेस,Uji Harness,Test harness,ハーネステスト,테스트 도구,Jarzmo testowe,Equipamento de teste,,Test Harness,Test Donanımı,Môi Trường Thử Nghiệm,测试工具,测试工具,測試安全鎖
Studio.TestHarness.Plugin.Toolbar,,,Test Harness,Test Harness,مُفعّل الاختبار,Test-Harnisch,Ejecución de pruebas,Outil d'exécution des tests,टेस्ट हार्नेस,Uji Harness,Test harness,ハーネステスト,테스트 도구,Jarzmo testowe,Equipamento de teste,,Test Harness,Test Donanımı,Môi Trường Thử Nghiệm,测试工具,测试工具,測試安全鎖
Studio.TestHarness.Plugin.Button,,,Toggle,Toggle,تبديل,Umschalten,Alternar,Basculer,टॉगल करें,Nyalakan/matikan,Attiva/disattiva,切りかえ,전환,Przełącz,Alternar,,เปิด/ปิด,Aç/Kapa,Bật/tắt,切换,切换,切換
Studio.TestHarness.Plugin.Description,,,Toggles the Test Harness plugin window.,Toggles the Test Harness plugin window.,"تبديل نافذة المكون الإضافي ""مُفعّل الاختبار"".",Schaltet das Test-Harnisch-Plugin-Fenster um.,Activa la ventana del plugin de Ejecución de pruebas.,Active la fenêtre du plugin de l'outil d'exécution des tests.,टेस्ट हार्नेस प्लग-इन विंडो टॉगल करता है.,Menyalakan/mematikan jendela plugin Uji Harness.,Attiva/disattiva la finestra di plugin Test harness.,ハーネステストのプラグインウィンドウを切りかえ。,테스트 도구 플러그인 창을 전환합니다.,Włącza/wyłącza okno dodatku plug-in Jarzmo testowe.,Alterna a janela do plugin Equipamento de teste.,,เปิด/ปิดหน้าต่างปลั๊กอิน Test Harness,Test Kabloları eklenti penceresini açıp kapatır.,Bật/tắt cửa sổ plugin Môi Trường Thử Nghiệm.,切换测试工具插件窗口,切换测试工具插件窗口,切換測試安全鎖外掛程式視窗。
