Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.MeshImporter.Plugin.Name,,,MeshImporter,MeshImporter,MeshImporter,MeshImporter,Importador de mallas,MeshImporter,MeshImporter,MeshImporter,MeshImporter,MeshImporter,MeshImporter,MeshImporter,MeshImporter,,MeshImporter,MeshImporter,MeshImporter,MeshImporter,MeshImporter,MeshImporter
Studio.MeshImporter.Plugin.Toolbar,,,Mesh Importer,Mesh Importer,أداة استيراد Mesh,Mesh-Importer,Importador de mallas,Importation de maillage,मेश इंपोर्टर,Pengimpor Mesh,Importazione mesh,メッシュインポーター,메시 임포터,Import siatki,Importador de malha,,เครื่องมือนำเข้าเมช,Mesh Aktarıcı,Trình Nhập Mesh,网格导入器,网格导入器,網格匯入器
Studio.MeshImporter.Plugin.Button,,,Import,Import,استيراد,Importieren,Importar,Importation,इंपोर्ट करें,Impor,Importa,インポート,가져오기,Importuj,Importar,Импортировать,นำเข้า,İçe Aktar,Nhập,导入,导入,匯入
Studio.MeshImporter.Plugin.Description,,,Import an FBX file using the Mesh Importer.,Import an FBX file using the Mesh Importer.,استيراد ملف FBX باستخدام أداة استيراد Mesh.,Importiere eine FBX-Datei mit dem Mesh-Importer.,Importa un archivo FBX usando el Importador de mallas.,Importer un fichier FBX en utilisant l'importateur de Mesh.,मेश इंपोर्टर का इस्तेमाल करके FBX फ़ाइल इंपोर्ट करें.,Mengimpor file FBX menggunakan Pengimpor Mesh.,Importa un file FBX usando Importazione mesh.,メッシュインポーターを使って FBX ファイル をインポート。,메시 임포터를 사용해 FBX 파일을 가져옵니다.,Zaimportuj plik FBX przy użyciu narzędzia do importowania siatki.,Importa um arquivo FBX usando o Importador de malha.,,นำเข้าไฟล์ FBX โดยใช้เครื่องมือนำเข้าเมช,Mesh Aktarıcı kullanarak bir FBX dosyası aktar.,Nhập tệp FBX bằng Trình Nhập Mesh.,用网格导入器导入一个 FBX 文件。,用网格导入器导入一个 FBX 文件。,使用網格匯入氣匯入 FBX 檔案。
Studio.MeshImporter.Plugin.Browse,,,Browse...,Browse...,استعراض...,Durchsuchen ...,Buscar...,Recherche...,ब्राउज़ करें...,Jelajahi...,Sfoglia...,閲覧する...,둘러보기...,Przeglądaj...,Procurar...,Просмотреть...,เรียกดู...,Göz at...,Duyệt...,浏览...,浏览...,瀏覽……
Studio.MeshImporter.Plugin.ImportConfiguration,,,Settings for the current import,Settings for the current import,إعدادات الاستيراد الحالي,Einstellungen für den aktuellen Import,Configuración para la importación actual,Paramètres de l'importation actuelle,मौजूदा इंपोर्ट के लिए सेटिंग्स,Pengaturan untuk impor saat ini,Impostazioni per l'importazione attuale,現在のインポートの設定,현재 가져오기 설정,Ustawienia bieżącego importu,Configurações para a importação atual,,การตั้งค่าสำหรับการนำเข้าปัจจุบัน,Mevcut içe aktarım ayarları,Cài đặt cho lần nhập hiện tại,当前导入的设置,当前导入的设置,目前匯入設定
Studio.MeshImporter.TreeViewToolbar.Expand,,,Expand,Expand,توسيع,Erweitern,Ampliar,Développer,बड़ा करें,Perluas,Ingrandisci,展開,확장,Rozwiń,Expandir,Развернуть,ขยาย,Genişlet,Mở Rộng,扩展,扩展,展開
Studio.MeshImporter.TreeViewToolbar.Collapse,,,Collapse,Collapse,طي,Minimieren,Contraer,Réduire,छोटा करें,Ciutkan,Riduci,折り畳み表示,축소,Zwiń,Recolher,,ย่อ,Daralt,Thu Gọn,收起,收起,摺疊
