Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.DeveloperInspector.Plugin.Name,,,Developer Inspector,Developer Inspector,عارض المُطور,Entwicklerinspektor,Inspector del desarrollador,Inspecteur développeur,डेवलपर इंस्पेक्टर,Pemeriksa Developer,Developer Inspector,開発者用 Inspector,개발자 검사기,Developer Inspector,Inspetor do desenvolvedor,,เครื่องมือตรวจสอบผู้พัฒนา,Geliştirici İnceleyici,Trình Kiểm Tra Của Nhà Phát Triển,开发者检查器,开发者检查器,開發者檢測器
Studio.DeveloperInspector.Plugin.Toolbar,,,Developer Inspector,Developer Inspector,عارض المُطور,Entwicklerinspektor,Inspector del desarrollador,Inspecteur développeur,डेवलपर इंस्पेक्टर,Pemeriksa Developer,Developer Inspector,開発者用 Inspector,개발자 검사기,Developer Inspector,Inspetor do desenvolvedor,,เครื่องมือตรวจสอบผู้พัฒนา,Geliştirici İnceleyici,Trình Kiểm Tra Của Nhà Phát Triển,开发者检查器,开发者检查器,開發者檢測器
Studio.DeveloperInspector.Plugin.Button,,,Inspect,Inspect,فحص,Inspizieren,Inspeccionar,Inspecter,इंस्पेक्ट करें,Periksa,Esamina,点検,검사,Zbadaj,Inspecionar,,ตรวจสอบ,İncele,Kiểm Tra,检查,检查,檢測
Studio.DeveloperInspector.Plugin.Description,,,Opens the Developer Inspector.,Opens the Developer Inspector.,فتح عارض المُطور.,Öffnet den Entwicklerinspektor.,Abre el inspector del desarrollador.,Ouvrir Inspecteur des développeurs.,डेवलपर इंस्पेक्टर को खोलता है.,Membuka Pemeriksa Developer.,Apre Developer Inspector.,開発者用 Inspector を開く。,개발자 검사기를 엽니다.,Otwiera dodatek Developer Inspector.,Abrir o Inspetor do desenvolvedor.,,เปิดเครื่องมือตรวจสอบผู้พัฒนา,Geliştirici İnceleyici eklentisini açar.,Mở Trình Kiểm Tra Của Nhà Phát Triển.,打开开发者检查器。,打开开发者检查器。,開啟開發者檢測器。
