Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.EventEmulator.Plugin.Name,,,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,EventEmulator,,EventEmulator,Etkinlik Öykünücüsü,EventEmulator,EventEmulator,EventEmulator,EventEmulator
Studio.EventEmulator.Plugin.Toolbar,,,Event Emulator,Event Emulator,محاكي الحدث,Ereignis-Emulator,Emulador de evento,Émulateur d'événements,इवेंट एमुलेटर,Emulator Peristiwa,Emulatore evento,イベント仮想化機能,이벤트 에뮬레이터,Emulator zdarzeń,Emulador de eventos,,อีมูเลเตอร์อีเวนต์,Etkinlik Öykünücüsü,Trình Giả Lập Sự Kiện,事件模拟器,事件模拟器,事件模擬器
Studio.EventEmulator.Plugin.Button,,,Toggle,Toggle,تبديل,Umschalten,Alternar,Basculer,टॉगल करें,Nyalakan/matikan,Attiva/disattiva,切りかえ,토글,Przełącz,Alternar,,เปิด/ปิด,Aç/Kapa,Bật/Tắt,切换,切换,切換
Studio.EventEmulator.Plugin.Description,,,Toggles the EventEmulator plugin window.,Toggles the EventEmulator plugin window.,تبديل نافذة المكون الإضافي EventEmulator.,Schaltet das EventEmulator-Plugin-Fenster um.,Alterna la ventana del plugin EventEmulator.,Bascule la fenêtre du plugin EventEmulator.,EventEmulator प्लग-इन विंडो टॉगल करता है.,Menyalakan/mematikan jendela plugin Emulator Peristiwa.,Attiva/disattiva la finestra di plugin EventEmulator.,EventEmulator プラグインウィンドウを切りかえ。,EventEmulator 플러그인 창을 토글합니다.,Włącza/wyłącza okno dodatku plug-in EventEmulator.,Alterna a janela do plugin EventEmulator.,,เปิด/ปิดหน้าต่างปลั๊กอิน EventEmulator,Etkinlik Öykünücüsü eklenti penceresini açıp kapatır.,Bật/tắt cửa sổ plugin EventEmulator.,切换 EventEmulator 插件窗口,切换 EventEmulator 插件窗口,切換 EventEmulator 外掛程式視窗。
