Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.Clipboard.Copy,,,Copy,Copy,نسخ,Kopieren,Copiar,Copier,कॉपी करें,Salin,Copia,コピー,복사,Skopiuj,Copiar,,คัดลอก,Kopyala,Sao Chép,复制,复制,複製
Studio.Clipboard.Paste,,,Paste,Paste,لصق,Einfügen,Pegar,Coller,पेस्ट करें,Tempel,Incolla,貼り付け,붙여넣기,Wklej,Colar,,วาง,Yapıştır,Dán,粘贴,粘贴,貼上
Studio.Clipboard.PasteInto,,,Paste Into,Paste Into,لصق في,Einfügen in,Pegar en,Coller dans,इसमें पेस्ट करें,Tempel Ke,Incolla in,貼り付け先,다음에 붙여넣기,Wklej do,Colar em,,วางเข้าไป,Yapıştır:,Dán Vào,粘贴到,粘贴到,貼入
Studio.Clipboard.PasteAtOriginalLocation,,,Paste at Original Location,Paste at Original Location,لصق في الموقع الأصلي,An ursprünglichen Ort einfügen,Pegar en la ubicación original,Coller dans l'emplacement d'origine,ओरिजनल लोकेशन पर पेस्ट करें,Tempel di Lokasi Awal,Incolla alla posizione originale,元の位置に貼り付け,원래 위치에 붙여넣기,Wklej w oryginalnej lokalizacji,Colar no local original,,วางที่ตำแหน่งเดิม,Orijinal konumda yapıştır,Dán Tại Vị Trí Ban Đầu,在原始位置粘贴,在原始位置粘贴,在原位置貼上
Studio.Clipboard.PasteIntoAtOriginalLocation,,,Paste into at Original Location,Paste into at Original Location,لصق في الموقع الأصلي,An ursprünglichen Ort einfügen in,Pegar en la ubicación original,Coller dans l'emplacement d'origine,ओरिजनल लोकेशन में पेस्ट करें,Tempel ke di Lokasi Awal,Incolla nella posizione originale,元の位置に貼り付け,원래 위치로 붙여 넣기,Wklej do w oryginalnej lokalizacji,Colar no local original,,วางเข้าไปที่ตำแหน่งเดิม,Orijinal konumda içine yapıştır,Dán Vào Vị Trí Ban Đầu,粘贴到原始位置,粘贴到原始位置,在原位置貼入
Studio.Clipboard.PasteIntoSelected,,,Paste Into Selected,Paste Into Selected,لصق في الحالة المحددة,In Auswahl einfügen,Pegar en seleccionado,Coller dans sélection,चुनी हुई जगह में पेस्ट करें,Tempel Ke Pilihan,Incolla in selezionato,選択済みへ貼り付け,선택한 영역에 붙여넣기,Wklej do zaznaczenia,Colar na seleção,,วางเข้าไปยังรายการที่เลือก,Seçime yapıştır,Dán Vào Phiên Bản Đã Chọn,粘贴到所选内容,粘贴到所选内容,貼入選取項目
Studio.Clipboard.PasteIntoSelectedAtOriginalLocation,,,Paste Into Selected At Original Location,Paste Into Selected At Original Location,لصق في الحالة المحددة ضمن الموقع الأصلي,In Auswahl an ursprünglichen Ort einfügen,Pegar en la parte seleccionada en la ubicación original,Coller dans la sélection à l'emplacement d'origine,चुनी हुई ओरिजनल लोकेशन में पेस्ट करें,Tempel Ke Pilihan di Lokasi Original,Incolla in Selezionato alla Posizione Originale,選択済みの元の位置にペースト,선택한 영역의 원래 위치에 붙여넣기,Wklej do zaznaczenia w oryginalnej lokalizacji,Colar no local selecionado no local original,,วางเข้าไปยังที่เลือกที่ตำแหน่งเดิม,Orijinal konumda seçimin içine yapıştır,Dán Vào Phiên Bản Đã Chọn Tại Vị Trí Ban Đầu,在原始位置粘贴到所选内容,在原始位置粘贴到所选内容,在原位置貼入選取項目
Studio.Clipboard.PasteTooltip,,,Paste item in clipboard,Paste item in clipboard,لصق العنصر في الحافظة,Artikel in Zwischenablage einfügen,Pega el elemento en el portapapeles,Coller l'élément dans le presse-papiers,आइटम को क्लिपबोर्ड में पेस्ट करें,Tempel item di clipboard,Incolla oggetto negli appunti,アイテムをクリップボードに貼り付け,클립보드에 아이템 붙여넣기,Wklej element ze schowka,Colar item na área de transferência,,วางไอเท็มในคลิปบอร์ด,Panodaki öğeyi yapıştır,Dán vật phẩm vào bộ nhớ tạm,粘贴剪贴板中的项目,粘贴剪贴板中的项目,貼上剪貼簿中的項目
