Key,Context,Source,en-us
Studio.FontSelection.FontWeightStatus.Procedural,"Displayed in properties panel when a font is created procedurally, e.g. `Bold (procedural)`.",%1 (procedural),%1 (procedural)
Studio.FontSelection.FontWeightStatus.Unavailable,"Displayed in properties panel when a font family doesn't contain a weight, e.g. `Thin (unavailable)`.",%1 (unavailable),%1 (unavailable)
