Key,Context,Source,en-us
Studio.AttachmentTool.Plugin.Button,,Create,Create
Studio.AttachmentTool.Plugin.Description,,Create an Attachment.,Create an Attachment.
Studio.AttachmentTool.Plugin.Name,,Attachment Tool,Attachment Tool
Studio.AttachmentTool.Plugin.Text,,Example Text!,Example Text!
Studio.AttachmentTool.Plugin.Toolbar,,Attachment Tool,Attachment Tool
