Key,Context,Source,en-us
Studio.RobloxPropertiesWidget.Category.Teams,,Teams,Teams
Studio.RobloxPropertiesWidget.Category.Text,,Text,Text
Studio.RobloxPropertiesWidget.Category.Thrust,,Thrust,Thrust
Studio.RobloxPropertiesWidget.Category.Tongue,,Tongue,Tongue
Studio.RobloxPropertiesWidget.Category.Tools,,Tools,Tools
Studio.RobloxPropertiesWidget.Category.Torque,,Torque,Torque
Studio.RobloxPropertiesWidget.Category.Tpose,Category T-pose,T-pose,T-pose
Studio.RobloxPropertiesWidget.Category.Transform,,Transform,Transform
Studio.RobloxPropertiesWidget.Category.Tuning,,Tuning,Tuning
Studio.RobloxPropertiesWidget.Category.Turn,,Turn,Turn
Studio.RobloxPropertiesWidget.Category.TwistLimits,,TwistLimits,TwistLimits
Studio.RobloxPropertiesWidget.Category.Undo,,Undo,Undo
Studio.RobloxPropertiesWidget.Category.Universal,,Universal,Universal
Studio.RobloxPropertiesWidget.Category.Vector,,Vector,Vector
Studio.RobloxPropertiesWidget.Category.VectorForce,,VectorForce,VectorForce
Studio.RobloxPropertiesWidget.Category.Video,,Video,Video
Studio.RobloxPropertiesWidget.Category.Visualization,,Visualization,Visualization
Studio.RobloxPropertiesWidget.Category.Winch,,Winch,Winch
Studio.RobloxPropertiesWidget.Color3Picker.HexLabel,,Hex:,Hex:
